Symbol,ShortName,violation_year,feature_year,ann_related,ann_fin_flag,third_party_flag,roe,roa,debt_ratio,current_ratio,asset_turnover,net_margin,ocf_to_rev,ts_code,name,industry,area,list_date,p_ml,rule_score_sum,rule_score_norm,n_rules_triggered,rule_ids,risk_score,risk_level
600393,粤泰股份,2016,2015,1.0,0.0,,0.052666525714028,0.0114159446675581,0.7832409768294737,1.7827272215789742,0.1572152499575806,0.0726134689264453,-1.3954915069049612,600393.SH,ST粤泰(退),未分类,未知,20010319.0,0.6744487874860261,55.0,0.44,3,R2;R3;R5,0.5806692724916157,高风险
600146,大元股份,2012,2011,1.0,1.0,0.0,-0.2474062015912677,-0.1607561519968204,0.3502339433576494,0.5916213445865277,0.1448215735701588,-1.1100290380351523,-0.2917713229943215,600146.SH,退市环球(退),未分类,未知,19990707.0,0.6721961813594237,55.0,0.44,3,R1;R4;R5,0.5793177088156543,高风险
603169,兰石重装,2021,2020,0.0,,,-0.1553667952867244,-0.0255809448141467,0.8353512745954633,0.9218164287535592,0.2751954589413793,-0.0929555484401938,0.2296923241663624,603169.SH,兰石重装,专用机械,甘肃,20141009.0,0.5921250003101973,70.0,0.56,4,R1;R3;R4;R5,0.5792750001861184,高风险
600290,*ST 华仪,2022,2021,0.0,,,-2.133586073939055,-0.2065378107496001,0.9031968696869644,0.945271332075872,0.0913992306831948,-2.2597324857743595,-0.217879764424278,600290.SH,*ST华仪(退),未分类,未知,20001106.0,0.5899324905988198,70.0,0.56,4,R1;R3;R4;R5,0.5779594943592918,高风险
600338,西藏珠峰,2024,2023,0.0,,,-0.068626485079862,-0.0403127732070919,0.4125770369824542,0.3167729084093999,0.2674035746438981,-0.1507562988294998,0.2033608045028738,600338.SH,西藏珠峰,铅锌,西藏,20001227.0,0.6699233253671736,55.0,0.44,3,R1;R4;R5,0.5779539952203041,高风险
300064,金刚退,2020,2019,0.0,,,-2.994093263510144,-0.7046106761599452,0.7646664234720963,0.8901983101634913,0.1294845344979442,-5.4416589509470095,-1.0628257592215458,300064.SZ,金刚退(退),未分类,未知,20100326.0,0.5896295214824236,70.0,0.56,4,R1;R3;R4;R5,0.5777777128894542,高风险
300052,中青宝,2023,2022,0.0,,,-0.1411469641630441,-0.0801162336679411,0.4323913791344748,0.7435816146801891,0.2884860535209873,-0.2777126751540269,0.3606263254112801,300052.SZ,中青宝,互联网,深圳,20100211.0,0.6660103691283025,55.0,0.44,3,R1;R4;R5,0.5756062214769815,高风险
300086,康芝药业,2012,2011,1.0,1.0,0.0,-0.0014651559515672,-0.0013825484095848,0.0563813987814876,13.055899469014385,0.1548518393694228,-0.0089282014034495,-0.3317785540375973,300086.SZ,康芝药业,化学制药,海南,20100526.0,0.7726721391177462,35.0,0.28,2,R1;R5,0.5756032834706477,高风险
600139,西部资源,2019,2018,0.0,,,-0.0029479358755119,-0.0007794519970081,0.7355939783212673,1.794914083219972,0.0522872328911532,-0.014907118887525,0.635644396526863,600139.SH,*ST西源(退),未分类,未知,19980225.0,0.6926626728508342,50.0,0.4,3,R1;R3;R5,0.5755976037105005,高风险
600121,郑州煤电,2020,2019,0.0,,,-0.2058128625780862,-0.0585128353028543,0.7156988413168087,0.6739290651170733,0.2663281025147965,-0.2197020695538635,-0.035843067228461,600121.SH,郑州煤电,煤炭开采,河南,19980107.0,0.5858412368393323,70.0,0.56,4,R1;R3;R4;R5,0.5755047421035995,高风险
600696,岩石股份,2018,2017,1.0,1.0,1.0,0.0625937673557672,0.0226782198959571,0.6376920442084942,1.2169482003873673,0.2153488190085526,0.1053092373590237,-2.632389009755143,600696.SH,退市岩石,未分类,未知,19931206.0,0.745424994377035,40.0,0.32,2,R2;R5,0.575254996626221,高风险
600369,西南证券,2007,2006,0.0,,,-1.675984253919983,-0.1614546967717983,0.9036657436403892,0.9324244282488832,0.0748687794006957,-2.1565023239887084,-0.542416460987202,600369.SH,西南证券,证券,重庆,20010109.0,0.5844972318629703,70.0,0.56,4,R1;R3;R4;R5,0.5746983391177822,高风险
600807,*ST 天业,2017,2016,1.0,1.0,0.0,0.0652627337187183,0.0133571049518107,0.795333351965002,1.3408075931025691,0.2228726699884825,0.0599315517353517,-0.6505847044289417,600807.SH,济高发展,医疗保健,山东,19940103.0,0.6643698543168078,55.0,0.44,3,R2;R3;R5,0.5746219125900847,高风险
600701,*ST 工新,2019,2018,0.0,,,-163.81701950421456,-0.5497408995610223,0.9966441771360216,0.4791182501130193,0.0488967481181689,-11.242892844989647,-0.1121993803476915,600701.SH,退市工新(退),未分类,未知,19960528.0,0.5817448941424813,70.0,0.56,4,R1;R3;R4;R5,0.5730469364854889,高风险
